Test : Rate 1,"1.50000",mm/min
"75.40000","1.88502","0.38603"
"75.50000","1.88751","0.43350"
"75.60000","1.89000","0.40227"
"75.70000","1.89255","0.38013"
"75.80000","1.89505","0.38494"
"75.90000","1.89743","0.39033"
"76.00000","1.90003","0.43983"
"76.10000","1.90258","0.38163"
"76.20000","1.90502","0.35593"
"76.30000","1.90751","0.41168"
"76.40000","1.91006","0.40859"
"76.50000","1.91256","0.42037"
"76.60000","1.91511","0.38846"
"76.70000","1.91760","0.38957"
"76.80000","1.92004","0.36999"
"76.90000","1.92253","0.39281"
"77.00000","1.92502","0.41939"
"77.10000","1.92752","0.39148"
"77.20000","1.93012","0.40236"
"77.30000","1.93256","0.41266"
"77.40000","1.93517","0.43561"
"77.50000","1.93749","0.40008"
"77.60000","1.94004","0.39508"
"77.70000","1.94253","0.40925"
"77.80000","1.94508","0.43613"
"77.90000","1.94752","0.38359"
"78.00000","1.95007","0.44296"
"78.10000","1.95256","0.38255"
"78.20000","1.95506","0.38045"
"78.30000","1.95761","0.40076"
"78.40000","1.95999","0.40750"
"78.50000","1.96248","0.40679"
"78.60000","1.96509","0.39174"
"78.70000","1.96758","0.38892"
"78.80000","1.97002","0.39357"
"78.90000","1.97251","0.41537"
"79.00000","1.97512","0.36927"
"79.10000","1.97761","0.40084"
"79.20000","1.98005","0.43746"
"79.30000","1.98248","0.42516"
"79.40000","1.98509","0.42450"
"79.50000","1.98764","0.36352"
"79.60000","1.99008","0.40526"
"79.70000","1.99257","0.41920"
"79.80000","1.99501","0.44062"
"79.90000","1.99756","0.41526"
"80.00000","2.00011","0.44279"
"80.10000","2.00249","0.42748"
"80.20000","2.00498","0.40871"
"80.30000","2.00759","0.40099"
"80.40000","2.01008","0.38879"
"80.50000","2.01252","0.40928"
"80.60000","2.01507","0.40455"
"80.70000","2.01750","0.40944"
"80.80000","2.02011","0.41319"
"80.90000","2.02260","0.43766"
"81.00000","2.02498","0.40676"
"81.10000","2.02753","0.41826"
"81.20000","2.03014","0.43942"
"81.30000","2.03258","0.42068"
"81.40000","2.03501","0.44533"
"81.50000","2.03751","0.40396"
"81.60000","2.04006","0.44946"
"81.70000","2.04266","0.42003"
"81.80000","2.04504","0.44008"
"81.90000","2.04748","0.41481"
"82.00000","2.05009","0.44738"
"82.10000","2.05264","0.43178"
"82.20000","2.05507","0.41267"
"82.30000","2.05751","0.42035"
"82.40000","2.06000","0.40244"
"82.50000","2.06261","0.40188"
"82.60000","2.06505","0.43962"
"82.70000","2.06748","0.40368"
"82.80000","2.06998","0.43190"
"82.90000","2.07258","0.41763"
"83.00000","2.07508","0.36377"
"83.10000","2.07757","0.38203"
"83.20000","2.08001","0.38863"
"83.30000","2.08256","0.42353"
"83.40000","2.08511","0.39962"
"83.50000","2.08760","0.44746"
"83.60000","2.09004","0.47002"
"83.70000","2.09253","0.42175"
"83.80000","2.09502","0.43858"
"83.90000","2.09763","0.41250"
"84.00000","2.10007","0.42164"
"84.10000","2.10256","0.41477"
"84.20000","2.10505","0.44857"
"84.30000","2.10755","0.41214"
"84.40000","2.11010","0.39698"
"84.50000","2.11253","0.44179"
"84.60000","2.11503","0.43930"
"84.70000","2.11758","0.42462"
"84.80000","2.12013","0.43391"
"84.90000","2.12245","0.41754"
"85.00000","2.12506","0.43807"
"85.10000","2.12755","0.41622"
"85.20000","2.13010","0.43066"
"85.30000","2.13248","0.43601"
"85.40000","2.13497","0.42114"
"85.50000","2.13752","0.43839"
"85.60000","2.14007","0.44103"
"85.70000","2.14257","0.46816"
"85.80000","2.14506","0.42169"
"85.90000","2.14755","0.44129"
"86.00000","2.15005","0.40933"
"86.10000","2.15254","0.42491"
"86.20000","2.15503","0.41045"
"86.30000","2.15758","0.42424"
"86.40000","2.16008","0.42606"
"86.50000","2.16263","0.42338"
"86.60000","2.16501","0.42146"
"86.70000","2.16756","0.43501"
"86.80000","2.17005","0.45498"
"86.90000","2.17254","0.44210"
"87.00000","2.17498","0.44064"
"87.10000","2.17753","0.41514"
"87.20000","2.17997","0.45506"
"87.30000","2.18257","0.45747"
"87.40000","2.18512","0.48088"
"87.50000","2.18750","0.40974"
"87.60000","2.19005","0.39164"
"87.70000","2.19260","0.43804"
"87.80000","2.19504","0.40934"
"87.90000","2.19748","0.44874"
"88.00000","2.20008","0.41713"
"88.10000","2.20258","0.42407"
"88.20000","2.20507","0.41331"
"88.30000","2.20756","0.39528"
"88.40000","2.20994","0.41219"
"88.50000","2.21261","0.49063"
"88.60000","2.21510","0.45033"
"88.70000","2.21754","0.47354"
"88.80000","2.22009","0.42618"
"88.90000","2.22252","0.45419"
"89.00000","2.22507","0.44625"
"89.10000","2.22762","0.42545"
"89.20000","2.22995","0.45829"
"89.30000","2.23261","0.45864"
"89.40000","2.23510","0.45891"
"89.50000","2.23754","0.44239"
"89.60000","2.24003","0.45671"
"89.70000","2.24247","0.45362"
"89.80000","2.24496","0.45502"
"89.90000","2.24763","0.44235"
"90.00000","2.25006","0.43162"
"90.10000","2.25250","0.45828"
"90.20000","2.25511","0.48148"
"90.30000","2.25766","0.46672"
"90.40000","2.26004","0.46997"
"90.50000","2.26247","0.43678"
"90.60000","2.26502","0.42366"
"90.70000","2.26757","0.47174"
"90.80000","2.27018","0.44431"
"90.90000","2.27245","0.47083"
"91.00000","2.27505","0.42877"
"91.10000","2.27755","0.48574"
"91.20000","2.28015","0.46136"
"91.30000","2.28259","0.40483"
"91.40000","2.28503","0.42905"
"91.50000","2.28752","0.43003"
"91.60000","2.29018","0.45929"
"91.70000","2.29256","0.45161"
"91.80000","2.29494","0.45194"
"91.90000","2.29761","0.48022"
"92.00000","2.30004","0.45836"
"92.10000","2.30265","0.44088"
"92.20000","2.30503","0.45390"
"92.30000","2.30747","0.43088"
"92.40000","2.31002","0.45133"
"92.50000","2.31262","0.44038"
"92.60000","2.31506","0.43955"
"92.70000","2.31755","0.47334"
"92.80000","2.31999","0.43337"
"92.90000","2.32254","0.46708"
"93.00000","2.32515","0.48913"
"93.10000","2.32753","0.47723"
"93.20000","2.33002","0.47483"
"93.30000","2.33263","0.45228"
"93.40000","2.33506","0.45835"
"93.50000","2.33750","0.47072"
"93.60000","2.33999","0.45052"
"93.70000","2.34249","0.48011"
"93.80000","2.34509","0.46258"
"93.90000","2.34759","0.47192"
"94.00000","2.34997","0.50713"
"94.10000","2.35252","0.49194"
"94.20000","2.35518","0.49302"
"94.30000","2.35756","0.46150"
"94.40000","2.36000","0.46996"
"94.50000","2.36255","0.45348"
"94.60000","2.36504","0.47845"
"94.70000","2.36759","0.48657"
"94.80000","2.37003","0.47330"
"94.90000","2.37258","0.49405"
"95.00000","2.37501","0.47494"
"95.10000","2.37756","0.48084"
"95.20000","2.38000","0.49750"
"95.30000","2.38255","0.48306"
"95.40000","2.38499","0.45725"
"95.50000","2.38759","0.51400"
"95.60000","2.39009","0.46738"
"95.70000","2.39252","0.47009"
"95.80000","2.39507","0.44286"
"95.90000","2.39757","0.48628"
"96.00000","2.40000","0.53516"
"96.10000","2.40250","0.45242"
"96.20000","2.40499","0.49837"
"96.30000","2.40748","0.48571"
"96.40000","2.41009","0.50431"
"96.50000","2.41258","0.48801"
"96.60000","2.41502","0.50195"
"96.70000","2.41757","0.48340"
"96.80000","2.42012","0.50443"
"96.90000","2.42256","0.47606"
"97.00000","2.42499","0.49466"
"97.10000","2.42760","0.46931"
"97.20000","2.43009","0.48145"
"97.30000","2.43259","0.49932"
"97.40000","2.43502","0.49142"
"97.50000","2.43752","0.48591"
"97.60000","2.44012","0.49113"
"97.70000","2.44256","0.45314"
"97.80000","2.44505","0.50196"
"97.90000","2.44749","0.46496"
"98.00000","2.45004","0.47391"
"98.10000","2.45265","0.48574"
"98.20000","2.45503","0.50665"
"98.30000","2.45752","0.48204"
"98.40000","2.46013","0.48706"
"98.50000","2.46262","0.50012"
"98.60000","2.46506","0.51577"
"98.70000","2.46749","0.46912"
"98.80000","2.47004","0.50161"
"98.90000","2.47259","0.49040"
"99.00000","2.47509","0.49584"
"99.10000","2.47752","0.48921"
"99.20000","2.48002","0.50144"
"99.30000","2.48257","0.46439"
"99.40000","2.48517","0.49440"
"99.50000","2.48750","0.43486"
"99.60000","2.49005","0.55059"
"99.70000","2.49254","0.51775"
"99.80000","2.49509","0.51915"
"99.90000","2.49764","0.48548"
"100.00000","2.49996","0.48634"
"100.00200","2.50002","0.48486"
"100.00400","2.50008","0.48390"
"100.10400","2.49622","0.48740"
"100.20400","2.48410","0.48874"
"100.30400","2.47520","0.51534"
"100.40400","2.46687","0.47862"
"100.50400","2.45843","0.51570"
"100.60400","2.45021","0.49587"
"100.70400","2.44188","0.43237"
"100.80400","2.43338","0.48496"
"100.90400","2.42505","0.46493"
"101.00400","2.41678","0.47321"
"101.10400","2.40856","0.46178"
"101.20400","2.40017","0.48782"
"101.30400","2.39184","0.45534"
"101.40400","2.38340","0.48834"
"101.50400","2.37513","0.47215"
"101.60400","2.36680","0.45641"
"101.70400","2.35841","0.44475"
"101.80400","2.35008","0.45317"
"101.90400","2.34181","0.41709"
"102.00400","2.33353","0.47060"
"102.10400","2.32509","0.46721"
"102.20400","2.31676","0.43159"
"102.30400","2.30837","0.44653"
"102.40400","2.30010","0.46307"
"102.50400","2.29183","0.50060"
"102.60400","2.28338","0.46183"
"102.70400","2.27511","0.44003"
"102.80400","2.26672","0.47937"
"102.90400","2.25845","0.46391"
"103.00400","2.25006","0.42874"
"103.10400","2.24173","0.46381"
"103.20400","2.23346","0.43573"
"103.30400","2.22519","0.45524"
"103.40400","2.21680","0.45561"
"103.50400","2.20836","0.44056"
"103.60400","2.20008","0.43374"
"103.70400","2.19181","0.40165"
"103.80400","2.18348","0.44486"
"103.90400","2.17515","0.39945"
"104.00400","2.16682","0.45748"
"104.10400","2.15843","0.38920"
"104.20400","2.15010","0.44478"
"104.30400","2.14172","0.37337"
"104.40400","2.13339","0.45871"
"104.50400","2.12517","0.42874"
"104.60400","2.11690","0.41930"
"104.70400","2.10851","0.45843"
"104.80400","2.10007","0.43309"
"104.90400","2.09168","0.41871"
"105.00400","2.08341","0.41631"
"105.10400","2.07513","0.40862"
"105.20400","2.06680","0.40957"
"105.30400","2.05842","0.38194"
"105.40400","2.05014","0.40962"
"105.50400","2.04176","0.38969"
"105.60400","2.03343","0.39854"
"105.70400","2.02504","0.41164"
"105.80400","2.01677","0.41184"
"105.90400","2.00849","0.38149"
"106.00400","2.00011","0.38159"
"106.10400","1.99178","0.39713"
"106.20400","1.98339","0.36263"
"106.30400","1.97512","0.37374"
"106.40400","1.96679","0.43579"
"106.50400","1.95840","0.37203"
"106.60400","1.95007","0.38631"
"106.70400","1.94180","0.38359"
"106.80400","1.93352","0.37720"
"106.90400","1.92502","0.35312"
"107.00400","1.91681","0.38472"
"107.10400","1.90836","0.39322"
"107.20400","1.90020","0.37104"
"107.30400","1.89182","0.37906"
"107.40400","1.88349","0.37326"
"107.50400","1.87510","0.35227"
"107.60400","1.86677","0.39485"
"107.70400","1.85850","0.35915"
"107.80400","1.85005","0.38692"
"107.90400","1.84172","0.34140"
"108.00400","1.83345","0.33921"
"108.10400","1.82518","0.34110"
"108.20400","1.81685","0.37649"
"108.30400","1.80840","0.31975"
"108.40400","1.80002","0.34253"
"108.50400","1.79180","0.38025"
"108.60400","1.78347","0.36233"
"108.70400","1.77514","0.33651"
"108.80400","1.76675","0.36067"
"108.90400","1.75837","0.35500"
"109.00400","1.75015","0.34439"
"109.10400","1.74176","0.35638"
"109.20400","1.73343","0.39356"
"109.30400","1.72505","0.37636"
"109.40400","1.71683","0.34351"
"109.50400","1.70850","0.32040"
"109.60400","1.70006","0.36611"
"109.70400","1.69178","0.32254"
"109.80400","1.68351","0.34080"
"109.90400","1.67518","0.32862"
"110.00400","1.66679","0.28931"
"110.10400","1.65841","0.34756"
"110.20400","1.65013","0.33801"
"110.30400","1.64175","0.29419"
"110.40400","1.63347","0.34379"
"110.50400","1.62503","0.31453"
"110.60400","1.61681","0.31580"
"110.70400","1.60854","0.26812"
"110.80400","1.60010","0.32465"
"110.90400","1.59177","0.34831"
"111.00400","1.58332","0.31145"
"111.10400","1.57511","0.34003"
"111.20400","1.56678","0.28078"
"111.30400","1.55845","0.32146"
"111.40400","1.55012","0.29956"
"111.50400","1.54173","0.30259"
"111.60400","1.53340","0.31892"
"111.70400","1.52507","0.32628"
"111.80400","1.51668","0.29701"
"111.90400","1.50841","0.29587"
"112.00400","1.50019","0.26857"
"112.10400","1.49186","0.30225"
"112.20400","1.48348","0.29868"
"112.30400","1.47498","0.32570"
"112.40400","1.46676","0.29558"
"112.50400","1.45849","0.27674"
"112.60400","1.45016","0.28597"
"112.70400","1.44177","0.30313"
"112.80400","1.43338","0.25203"
"112.90400","1.42517","0.28682"
"113.00400","1.41672","0.27875"
"113.10400","1.40845","0.27911"
"113.20400","1.40006","0.26908"
"113.30400","1.39179","0.30350"
"113.40400","1.38352","0.29849"
"113.50400","1.37507","0.27813"
"113.60400","1.36674","0.27234"
"113.70400","1.35830","0.27675"
"113.80400","1.35008","0.29279"
"113.90400","1.34175","0.25082"
"114.00400","1.33348","0.31154"
"114.10400","1.32515","0.26846"
"114.20400","1.31688","0.28094"
"114.30400","1.30843","0.28319"
"114.40400","1.30005","0.23635"
"114.50400","1.29166","0.27192"
"114.60400","1.28333","0.26557"
"114.70400","1.27523","0.26959"
"114.80400","1.26684","0.24925"
"114.90400","1.25857","0.25777"
"115.00400","1.25007","0.26754"
"115.10400","1.24179","0.27300"
"115.20400","1.23341","0.22875"
"115.30400","1.22502","0.23199"
"115.40400","1.21675","0.29419"
"115.50400","1.20847","0.23527"
"115.60400","1.20020","0.28366"
"115.70400","1.19187","0.25862"
"115.80400","1.18343","0.22810"
"115.90400","1.17504","0.27755"
"116.00400","1.16682","0.25245"
"116.10400","1.15849","0.25034"
"116.20400","1.15011","0.23972"
"116.30400","1.14172","0.25661"
"116.40400","1.13345","0.22404"
"116.50400","1.12512","0.26746"
"116.60400","1.11667","0.23900"
"116.70400","1.10840","0.22537"
"116.80400","1.10013","0.26317"
"116.90400","1.09174","0.23919"
"117.00400","1.08341","0.17623"
"117.10400","1.07508","0.22387"
"117.20400","1.06675","0.20861"
"117.30400","1.05842","0.16795"
"117.40400","1.05015","0.22577"
"117.50400","1.04182","0.19707"
"117.60400","1.03343","0.27414"
"117.70400","1.02516","0.22968"
"117.80400","1.01677","0.21419"
"117.90400","1.00844","0.22832"
"118.00400","1.00005","0.20646"
"118.10400","0.99184","0.21273"
"118.20400","0.98356","0.22609"
"118.30400","0.97518","0.21201"
"118.40400","0.96679","0.18627"
"118.50400","0.95840","0.22077"
"118.60400","0.95013","0.23766"
"118.70400","0.94180","0.21021"
"118.80400","0.93347","0.22309"
"118.90400","0.92508","0.18857"
"119.00400","0.91681","0.24202"
"119.10400","0.90842","0.21146"
"119.20400","0.90009","0.18347"
"119.30400","0.89165","0.20756"
"119.40400","0.88338","0.18267"
"119.50400","0.87516","0.19631"
"119.60400","0.86677","0.18269"
"119.70400","0.85850","0.15531"
"119.80400","0.85006","0.18644"
"119.90400","0.84178","0.20930"
"120.00400","0.83345","0.21515"
"120.10400","0.82512","0.16775"
"120.20400","0.81679","0.16742"
"120.30400","0.80846","0.16504"
"120.40400","0.80019","0.19732"
"120.50400","0.79175","0.20331"
"120.60400","0.78336","0.19616"
"120.70400","0.77503","0.20492"
"120.80400","0.76681","0.17106"
"120.90400","0.75854","0.16636"
"121.00400","0.75015","0.15754"
"121.10400","0.74177","0.19052"
"121.20400","0.73344","0.16574"
"121.30400","0.72505","0.19161"
"121.40400","0.71672","0.15039"
"121.50400","0.70845","0.16951"
"121.60400","0.70012","0.16885"
"121.70400","0.69190","0.14017"
"121.80400","0.68346","0.13089"
"121.90400","0.67501","0.13644"
"122.00400","0.66668","0.16099"
"122.10400","0.65835","0.15266"
"122.20400","0.65014","0.18067"
"122.30400","0.64175","0.14523"
"122.40400","0.63348","0.15651"
"122.50400","0.62509","0.13917"
"122.60400","0.61682","0.13638"
"122.70400","0.60837","0.10901"
"122.80400","0.60004","0.14709"
"122.90400","0.59177","0.16436"
"123.00400","0.58350","0.11666"
"123.10400","0.57522","0.16514"
"123.20400","0.56672","0.18396"
"123.30400","0.55845","0.09814"
"123.40400","0.55012","0.13487"
"123.50400","0.54185","0.14194"
"123.60400","0.53346","0.13987"
"123.70400","0.52513","0.12541"
"123.80400","0.51686","0.14063"
"123.90400","0.50853","0.15722"
"124.00400","0.50014","0.11619"
"124.10400","0.49170","0.13375"
"124.20400","0.48348","0.12135"
"124.30400","0.47515","0.11611"
"124.40400","0.46682","0.10898"
"124.50400","0.45838","0.11327"
"124.60400","0.45005","0.11872"
"124.70400","0.44177","0.13564"
"124.80400","0.43344","0.10240"
"124.90400","0.42511","0.07167"
"125.00400","0.41673","0.09783"
"125.10400","0.40840","0.10841"
"125.20400","0.40007","0.07879"
"125.30400","0.39174","0.05522"
"125.40400","0.38335","0.08054"
"125.50400","0.37502","0.11444"
"125.60400","0.36686","0.08584"
"125.70400","0.35847","0.08044"
"125.80400","0.35014","0.11723"
"125.90400","0.34170","0.11714"
"126.00400","0.33343","0.10333"
"126.10400","0.32515","0.10435"
"126.20400","0.31682","0.09889"
"126.30400","0.30844","0.08610"
"126.40400","0.30011","0.08419"
"126.50400","0.29183","0.08535"
"126.60400","0.28339","0.08785"
"126.70400","0.27512","0.07643"
"126.80400","0.26667","0.09174"
"126.90400","0.25851","0.06146"
"127.00400","0.25018","0.10816"
"127.10400","0.24180","0.09712"
"127.20400","0.23341","0.12111"
"127.30400","0.22502","0.05285"
"127.40400","0.21675","0.03587"
"127.50400","0.20848","0.07039"
"127.60400","0.20020","0.08438"
"127.70400","0.19182","0.04991"
"127.80400","0.18349","0.07560"
"127.90400","0.17516","0.08017"
"128.00400","0.16671","0.04310"
"128.10400","0.15833","0.08598"
"128.20400","0.15005","0.09031"
"128.30400","0.14189","0.07909"
"128.40400","0.13351","0.06531"
"128.50400","0.12518","0.03977"
"128.60400","0.11668","0.04796"
"128.70400","0.10840","0.11029"
"128.80400","0.10002","0.09447"
"128.90400","0.09174","0.06124"
"129.00400","0.08341","0.07731"
"129.10400","0.07514","0.04398"
"129.20400","0.06687","0.04534"
"129.30400","0.05837","0.07813"
"129.40400","0.05009","0.07302"
"129.50400","0.04176","0.08752"
"129.60400","0.03343","0.11011"
"129.70400","0.02510","0.09530"
"129.80400","0.01672","0.08585"
"129.90400","0.00844","0.04380"
"130.00400","0.00011","0.08528"
"130.10400","-0.00816","0.07531"
"130.20400","-0.01660","0.07103"
"130.30400","-0.02499","0.05334"
"130.40400","-0.03321","0.08371"
"130.50400","-0.04154","0.07647"
"130.60400","-0.04987","0.08110"
"130.70400","-0.05825","0.04365"
"130.80400","-0.06664","0.07639"
"130.90400","-0.07486","0.07218"
"131.00400","-0.08313","0.07406"
"131.10400","-0.09157","0.09174"
"131.20400","-0.09990","0.08766"
"131.30400","-0.10823","0.06508"
"131.40400","-0.11651","0.06550"
"131.50400","-0.12489","0.08325"
"131.60400","-0.13334","0.09091"
"131.70400","-0.14150","0.08339"
"131.80400","-0.14983","0.07036"
"131.90400","-0.15821","0.06501"
"132.00400","-0.16660","0.05874"
"132.10400","-0.17493","0.05064"
"132.20400","-0.18320","0.07395"
"132.30400","-0.19148","0.04176"
"132.40400","-0.19981","0.03504"
"132.50400","-0.20825","0.07263"
"132.60400","-0.21658","0.12586"
"132.70400","-0.22497","0.07043"
"132.80400","-0.23330","0.03461"
"132.90400","-0.24163","0.06880"
"133.00400","-0.24990","0.07560"
"133.10400","-0.25817","0.07175"
"133.20400","-0.26656","0.06412"
"133.30400","-0.27489","0.11884"
"133.40400","-0.28333","0.07033"
"133.50400","-0.29149","0.07876"
"133.60400","-0.29988","0.07390"
"133.70400","-0.30815","0.09152"
"133.80400","-0.31654","0.01654"
"133.90400","-0.32487","0.06674"
"134.00400","-0.33314","0.04944"
"134.10400","-0.34170","0.05947"
"134.20400","-0.34992","0.09597"
"134.30400","-0.35830","0.08069"
"134.40400","-0.36646","0.09003"
"134.50400","-0.37479","0.07185"
"134.60400","-0.38318","0.06442"
"134.70400","-0.39157","0.08480"
"134.80400","-0.39990","0.05824"
"134.90400","-0.40834","0.05433"
"135.00400","-0.41661","0.05903"
"135.10400","-0.42483","0.07341"
"135.20400","-0.43316","0.11136"
"135.30400","-0.44149","0.13418"
"135.40400","-0.44988","0.04444"
"135.50400","-0.45826","0.09380"
"135.60400","-0.46676","0.05635"
"135.70400","-0.47498","0.08039"
"135.80400","-0.48320","0.09810"
"135.90400","-0.49153","0.05864"
"136.00400","-0.49986","0.03925"
"136.10400","-0.50824","0.03256"
"136.20400","-0.51657","0.06622"
"136.30400","-0.52502","0.04362"
"136.40400","-0.53329","0.10663"
"136.50400","-0.54156","0.05729"
"136.60400","-0.54984","0.03564"
"136.70400","-0.55817","0.05244"
"136.80400","-0.56661","0.06094"
"136.90400","-0.57488","0.10100"
"137.00400","-0.58316","0.07107"
"137.10400","-0.59154","0.06970"
"137.20400","-0.59987","0.09087"
"137.30400","-0.60826","0.07755"
"137.40400","-0.61648","0.10031"
"137.50400","-0.62481","0.09336"
"137.60400","-0.63314","0.09811"
"137.70400","-0.64164","0.07198"
"137.80400","-0.64991","0.05031"
"137.90400","-0.65818","0.07287"
"138.00400","-0.66657","0.08702"
"138.10400","-0.67490","0.10036"
"138.20400","-0.68334","0.07964"
"138.30400","-0.69162","0.10262"
"138.40400","-0.69995","0.09461"
"138.50400","-0.70822","0.05546"
"138.60400","-0.71666","0.06673"
"138.70400","-0.72494","0.08163"
"138.80400","-0.73321","0.06962"
"138.90400","-0.74154","0.07687"
"139.00400","-0.74998","0.06825"
"139.10400","-0.75826","0.07880"
"139.20400","-0.76653","0.12238"
"139.30400","-0.77486","0.06751"
"139.40400","-0.78319","0.08056"
"139.50400","-0.79163","0.11498"
"139.60400","-0.79985","0.06500"
"139.70400","-0.80818","0.03916"
"139.80400","-0.81657","0.06445"
"139.90400","-0.82490","0.06958"
"140.00400","-0.83323","0.07133"
"140.10400","-0.84156","0.06950"
"140.20400","-0.84994","0.03660"
"140.30400","-0.85822","0.07447"
"140.40400","-0.86660","0.05099"
"140.50400","-0.87488","0.07014"
"140.60400","-0.88315","0.07212"
"140.70400","-0.89159","0.05748"
"140.80400","-0.89992","0.06152"
"140.90400","-0.90837","0.06507"
"141.00400","-0.91647","0.10207"
"141.10400","-0.92486","0.10132"
"141.20400","-0.93319","0.05616"
"141.30400","-0.94163","0.07724"
"141.40400","-0.94990","0.10291"
"141.50400","-0.95823","0.06450"
"141.60400","-0.96668","0.05455"
"141.70400","-0.97501","0.03728"
"141.80400","-0.98328","0.09111"
"141.90400","-0.99138","0.07479"
"142.00400","-0.99977","0.08066"
"142.10400","-1.00821","0.07059"
"142.20400","-1.01660","0.05841"
"142.30400","-1.02493","0.06570"
"142.40400","-1.03332","0.08919"
"142.50400","-1.04159","0.05642"
"142.60400","-1.04981","0.05741"
"142.70400","-1.05814","0.11202"
"142.80400","-1.06652","0.05406"
"142.90400","-1.07491","0.05872"
"143.00400","-1.08324","0.07372"
"143.10400","-1.09174","0.07451"
"143.20400","-1.09990","0.10170"
"143.30400","-1.10823","0.04983"
"143.40400","-1.11662","0.08494"
"143.50400","-1.12495","0.04639"
"143.60400","-1.13322","0.02954"
"143.70400","-1.14155","0.09319"
"143.80400","-1.14999","0.08473"
"143.90400","-1.15827","0.07906"
"144.00400","-1.16654","0.06885"
"144.10400","-1.17476","0.05408"
"144.20400","-1.18320","0.07125"
"144.30400","-1.19159","0.07977"
"144.40400","-1.19992","0.09004"
"144.50400","-1.20825","0.09692"
"144.60400","-1.21652","0.10199"
"144.70400","-1.22491","0.07239"
"144.80400","-1.23324","0.08708"
"144.90400","-1.24157","0.08842"
"145.00400","-1.24990","0.06159"
"145.10400","-1.25823","0.03205"
"145.20400","-1.26661","0.06660"
"145.30400","-1.27483","0.05958"
"145.40400","-1.28316","0.07183"
"145.50400","-1.29155","0.06187"
"145.60400","-1.29988","0.09275"
"145.70400","-1.30826","0.10453"
"145.80400","-1.31654","0.06605"
"145.90400","-1.32487","0.10099"
"146.00400","-1.33314","0.07794"
"146.10400","-1.34158","0.07022"
"146.20400","-1.34991","0.05936"
"146.30400","-1.35830","0.07409"
"146.40400","-1.36657","0.08800"
"146.50400","-1.37496","0.05415"
"146.60400","-1.38323","0.08398"
"146.70400","-1.39151","0.05612"
"146.80400","-1.39989","0.05626"
"146.90400","-1.40828","0.08332"
"147.00400","-1.41661","0.07662"
"147.10400","-1.42483","0.08172"
"147.20400","-1.43321","0.08925"
"147.30400","-1.44154","0.07911"
"147.40400","-1.44987","0.07010"
"147.50400","-1.45820","0.07630"
"147.60400","-1.46653","0.09743"
"147.70400","-1.47492","0.08284"
"147.80400","-1.48314","0.06020"
"147.90400","-1.49152","0.10754"
"148.00400","-1.49974","0.07803"
"148.10400","-1.50813","0.10811"
"148.20400","-1.51651","0.08263"
"148.30400","-1.52496","0.09552"
"148.40400","-1.53334","0.03928"
"148.48000","-1.53952","0.09527"
